symbol,signal_type,cross_days_ago,avg_daily_volume_30d,market_cap,ema_21,ema_50,ema_200,current_price
ASB,golden_st,0,2.5,5.2,26.26,26.25,25.9,27.86
AAXJ,golden_st,0,1.5,,99.28,99.21,93.29,103.42
ACWX,golden_st,0,3.9,,70.02,69.96,66.56,72.78
AMDL,golden_st,0,10.4,,14.22,14.08,13.71,17.81
AMUU,golden_st,0,0.1,,49.65,49.53,49.91,62.17
ARTY,golden_st,0,0.6,,49.47,49.47,46.81,54.06
BLCR,golden_st,0,3.5,,42.6,42.51,40.46,44.63
BUFD,golden_st,0,0.3,,28.24,28.23,27.68,28.71
BUFZ,golden_st,0,0.1,,26.52,26.5,25.97,26.98
CEFS,golden_st,0,0.1,,22.95,22.93,22.73,23.78
CORZW,golden_st,0,0.2,,10.38,10.38,9.95,12.16
CWI,golden_st,0,0.3,,37.41,37.38,35.57,38.82
DDWM,golden_st,0,0.2,,44.85,44.85,42.86,46.12
DFAE,golden_st,0,1.4,,34.77,34.68,32.54,36.41
DFAI,golden_st,0,1.8,,39.76,39.7,37.61,41.17
DFIS,golden_st,0,0.7,,34.44,34.44,32.47,35.65
DHCNI,golden_st,0,0.2,,17.21,17.19,16.79,18.0
DISV,golden_st,0,0.5,,40.1,40.04,37.18,41.47
DIVI,golden_st,0,0.3,,40.6,40.52,38.55,42.14
EEM,golden_st,0,47.4,,58.34,58.25,54.67,61.07
ESML,golden_st,0,0.2,,48.06,48.03,46.2,49.94
EWJ,golden_st,0,12.0,,86.07,86.06,82.19,88.35
FELV,golden_st,0,0.2,,35.55,35.55,34.35,36.53
FEOE,golden_st,0,0.3,,51.41,51.37,47.87,52.9
FESM,golden_st,0,0.7,,38.92,38.91,37.23,40.56
FIDU,golden_st,0,0.1,,89.44,89.3,84.58,92.84
FLJP,golden_st,0,1.9,,36.88,36.86,35.22,37.86
FNDA,golden_st,0,0.8,,33.15,33.13,31.94,34.37
GEM,golden_st,0,0.2,,44.42,44.34,41.73,46.57
ICOP,golden_st,0,0.2,,49.11,49.06,42.46,52.67
IDMO,golden_st,0,0.5,,56.71,56.7,54.29,59.43
IEMG,golden_st,0,19.0,,71.62,71.52,67.38,74.94
IJH,golden_st,0,17.9,,68.87,68.81,66.81,71.21
ILOW,golden_st,0,0.1,,43.42,43.42,42.27,44.95
IQLT,golden_st,0,2.2,,47.07,46.99,45.25,48.9
IWD,golden_st,0,4.4,,217.78,217.56,209.7,223.71
IXUS,golden_st,0,3.2,,88.46,88.37,84.19,92.02
JHMD,golden_st,0,0.1,,43.19,43.11,41.12,44.8
JHMM,golden_st,0,0.3,,68.31,68.27,66.02,70.39
KORU,golden_st,0,1.6,,354.53,351.67,235.43,414.02
MDY,golden_st,0,1.5,,628.9,628.54,610.28,650.09
MTUM,golden_st,0,0.9,,250.69,249.97,245.68,266.05
MULL,golden_st,0,0.5,,148.26,147.89,98.05,165.83
MUU,golden_st,0,3.0,,167.89,167.35,111.0,188.45
PEY,golden_st,0,0.8,,21.33,21.32,21.16,21.6
PMAR,golden_st,0,0.1,,45.12,45.08,44.07,45.97
PPA,golden_st,0,0.3,,172.6,172.53,159.2,176.85
PRF,golden_st,0,0.7,,48.33,48.29,46.38,49.63
PXH,golden_st,0,0.4,,27.15,27.13,25.81,28.16
RWR,golden_st,0,0.4,,103.47,103.33,101.42,105.94
SCHF,golden_st,0,14.1,,25.34,25.28,23.99,26.32
SCHM,golden_st,0,1.6,,31.68,31.61,30.47,32.89
SCHV,golden_st,0,5.8,,31.01,30.98,29.79,31.72
SDIV,golden_st,0,0.8,,25.32,25.28,24.26,26.09
SDVY,golden_st,0,1.7,,40.32,40.3,38.91,41.67
SEEM,golden_st,0,0.1,,33.66,33.57,31.23,35.385
SETM,golden_st,0,0.3,,33.96,33.84,28.65,36.37
SLYV,golden_st,0,0.3,,95.94,95.78,91.84,99.34
SMMD,golden_st,0,0.4,,78.23,78.12,75.28,81.65
SPDW,golden_st,0,6.9,,46.73,46.63,44.17,48.53
SPMD,golden_st,0,4.1,,60.4,60.37,58.6,62.43
TMSL,golden_st,0,0.3,,37.57,37.52,36.07,39.21
USD,golden_st,0,0.9,,53.94,53.7,49.11,63.23
VEA,golden_st,0,19.9,,65.63,65.53,62.03,68.21
VEU,golden_st,0,4.5,,76.8,76.79,73.12,79.72
VIS,golden_st,0,0.1,,322.69,322.3,305.56,334.94
VONV,golden_st,0,1.7,,95.58,95.5,92.06,98.12
VTV,golden_st,0,5.3,,199.11,199.07,191.41,202.61
VXUS,golden_st,0,8.8,,78.77,78.73,75.03,81.89
VYM,golden_st,0,1.8,,149.86,149.74,144.14,153.19
WTAI,golden_st,0,0.1,,29.74,29.62,28.2,31.97
XLI,golden_st,0,14.7,,167.03,166.83,158.49,172.73
XSOE,golden_st,0,0.2,,41.23,41.2,38.8,43.18
EFZ,death_st,0,0.2,,12.34,12.36,13.06,11.8709
GGLS,death_st,0,19.7,,6.93,6.93,8.32,6.51
PFIX,death_st,0,1.0,,45.71,45.73,47.92,44.62
RWM,death_st,0,28.5,,15.88,15.89,16.65,15.19
SMCZ,death_st,0,0.3,,42.48,42.56,53.0,33.01
TFLO,death_st,0,1.9,,50.55,50.55,50.54,50.54
TWM,death_st,0,1.2,,29.72,29.83,33.46,27.1
KVACW,death,0,0.1,,0.05,0.06,0.06,0.0132
