symbol,signal_type,cross_days_ago,avg_daily_volume_30d,market_cap,ema_21_current,ema_50_current,ema_200_current,golden_cross,death_cross,current_price,golden_st,death_st,cross_days_ago_st,status
SPDN,death_st,0,104.3,,9.62,9.62,9.81,False,False,9.24,False,True,0.0,success
SPXS,death_st,0,20.2,,36.71,36.92,40.35,False,False,32.19,False,True,0.0,success
SPXU,death_st,0,9.5,,51.45,51.77,57.17,False,False,45.14,False,True,0.0,success
WEBS,death_st,0,0.1,,25.68,25.79,24.43,False,False,20.7536,False,True,0.0,success
FLGpA,golden_st,0,0.1,,22.15,22.15,22.11,False,False,22.94,True,False,0.0,success
NVDL,golden_st,0,8.5,,81.58,81.42,80.81,False,False,93.17,True,False,0.0,success
GLPI,golden,0,2.2,13.2,46.3,46.33,46.31,True,False,47.17,False,False,,success
LEVI,golden,0,3.0,8.6,20.67,20.42,20.41,True,False,22.21,False,False,,success
AVGG,golden,0,0.2,,25.81,24.75,24.67,True,False,33.14,False,False,,success
AVGX,golden,0,0.7,,44.45,42.66,42.23,True,False,57.02,False,False,,success
FELG,golden,0,1.0,,39.19,39.33,39.3,True,False,41.34,False,False,,success
GPIQ,golden,0,1.0,,51.23,51.31,51.25,True,False,53.47,False,False,,success
ISPY,golden,0,0.1,,44.45,44.69,44.67,True,False,45.82,False,False,,success
IVES,golden,0,0.5,,30.0,30.2,30.16,True,False,32.34,False,False,,success
MAGS,golden,0,4.3,,60.91,61.35,61.3,True,False,65.31,False,False,,success
TQQQ,golden,0,108.6,,48.29,48.42,48.18,True,False,56.43,False,False,,success
AGG,death,0,11.6,,99.43,99.68,99.68,False,True,99.48,False,False,,success
