symbol,signal_type,cross_days_ago,avg_daily_volume_30d,market_cap,ema_21,ema_50,ema_200,current_price
CSRE,golden_st,0,0.2,,26.9,26.87,26.29,27.75
DBB,golden_st,0,0.5,,23.55,23.55,22.14,24.01
DBEF,golden_st,0,0.9,,49.89,49.87,48.01,51.48
DFAR,golden_st,0,2.0,,24.12,24.12,23.84,24.81
DFAT,golden_st,0,0.4,,62.94,62.92,60.24,64.98
DFEV,golden_st,0,0.3,,36.28,36.21,33.68,37.67
EFV,golden_st,0,4.5,,74.89,74.77,70.33,77.55
EWC,golden_st,0,3.2,,55.35,55.31,51.93,56.44
EWJV,golden_st,0,0.2,,42.94,42.89,40.18,44.21
EWP,golden_st,0,0.7,,54.62,54.51,50.62,57.43
FFSM,golden_st,0,0.2,,32.58,32.53,30.77,34.15
FLCA,golden_st,0,0.1,,49.49,49.45,46.58,50.54
FLGB,golden_st,0,0.3,,35.14,35.07,33.29,36.4
FRDM,golden_st,0,0.5,,56.34,56.3,50.05,59.41
FWD,golden_st,0,0.3,,111.83,111.62,103.72,118.22
GVAL,golden_st,0,0.2,,33.51,33.5,30.97,35.19
HEFA,golden_st,0,1.0,,42.9,42.87,41.07,44.255
HTZWW,golden_st,0,0.1,,2.46,2.44,2.76,3.21
IJK,golden_st,0,0.7,,102.24,102.15,98.45,105.6
INCM,golden_st,0,0.3,,28.88,28.88,28.19,29.07
INTF,golden_st,0,0.3,,39.38,39.34,37.19,40.87
IVLU,golden_st,0,1.8,,40.08,40.04,37.29,41.56
IWN,golden_st,0,0.9,,192.02,191.84,182.62,199.71
IWS,golden_st,0,0.7,,147.62,147.56,142.45,152.19
JEMA,golden_st,0,0.1,,53.03,52.99,49.29,55.35
JMEE,golden_st,0,0.2,,67.64,67.62,65.18,70.04
LVWR.WS,golden_st,0,0.1,,0.05,0.05,0.06,0.0549
PAVE,golden_st,0,1.7,,51.74,51.74,48.91,54.585
PICK,golden_st,0,0.6,,57.31,57.13,50.39,60.88
RSPT,golden_st,0,0.4,,46.43,46.4,44.47,48.0
SOXL,golden_st,0,99.1,,56.08,55.74,45.17,71.98
TRFK,golden_st,0,0.1,,64.24,64.19,62.91,67.9
USRT,golden_st,0,0.5,,60.31,60.25,59.03,61.92
UTES,golden_st,0,0.2,,80.93,80.9,79.17,81.99
VOE,golden_st,0,0.4,,186.06,185.95,178.85,190.16
XCEM,golden_st,0,0.2,,41.7,41.64,38.57,43.93
ZALT,golden_st,0,0.4,,32.67,32.65,32.06,33.08
AVS,death_st,0,1.4,,9.85,9.85,11.47,8.8766
EUM,death_st,0,0.2,,18.93,18.94,20.58,18.07
NVD,death_st,0,97.4,,7.33,7.33,10.59,6.78
SKRE,death_st,0,0.2,,8.46,8.48,9.58,7.47
TAIL,death_st,0,0.9,,11.62,11.63,11.71,11.29
SGOV,death_st,0,20.6,,100.51,100.52,100.52,100.46
IWMI,golden,0,0.4,,48.14,48.68,48.67,49.555
BND,death,0,9.6,,73.68,73.94,73.94,73.75
CARY,death,0,0.4,,20.85,20.9,20.9,20.83
HFSI,death,0,0.2,,35.0,35.24,35.24,35.13
