symbol,signal_type,cross_days_ago,avg_daily_volume_30d,market_cap,ema_21_current,ema_50_current,ema_200_current,golden_cross,death_cross,current_price,golden_st,death_st,cross_days_ago_st,status
SSD,death_st,0,0.3,7.2,183.96,184.59,177.15,False,False,171.1,False,True,0.0,success
EGO,death_st,0,2.7,6.9,39.78,40.15,32.08,False,False,32.35,False,True,0.0,success
BTG,death_st,0,34.7,6.2,5.13,5.13,4.51,False,False,4.21,False,True,0.0,success
GTES,death_st,0,2.6,5.8,24.43,24.55,23.52,False,False,22.14,False,True,0.0,success
BLCO,death_st,0,0.5,5.7,17.04,17.08,16.16,False,False,16.17,False,True,0.0,success
COGT,death_st,0,1.8,5.6,36.36,36.38,26.6,False,False,34.61,False,True,0.0,success
TKC,death_st,0,1.2,5.3,6.36,6.37,6.16,False,False,6.14,False,True,0.0,success
RSPT,golden_st,0,0.3,,46.57,46.55,44.14,False,False,47.02,True,False,0.0,success
TBLL,golden_st,0,0.4,,105.67,105.67,105.66,False,False,105.72,True,False,0.0,success
ACWX,death_st,0,3.3,,70.46,70.46,66.13,False,False,68.46,False,True,0.0,success
BINV,death_st,0,0.1,,42.05,42.07,39.26,False,False,40.5607,False,True,0.0,success
BKDV,death_st,0,0.4,,29.99,30.02,28.49,False,False,29.36,False,True,0.0,success
BUFQ,death_st,0,0.2,,35.8,35.8,34.7,False,False,35.6,False,True,0.0,success
CGMU,death_st,0,1.2,,27.61,27.61,27.34,False,False,27.46,False,True,0.0,success
COPP,death_st,0,0.3,,38.12,38.35,32.03,False,False,33.17,False,True,0.0,success
DDWM,death_st,0,0.2,,45.16,45.17,42.6,False,False,43.95,False,True,0.0,success
DFSV,death_st,0,1.6,,35.07,35.09,32.98,False,False,34.18,False,True,0.0,success
DGRO,death_st,0,2.6,,71.6,71.68,68.67,False,False,69.55,False,True,0.0,success
DIVI,death_st,0,0.3,,40.71,40.74,38.29,False,False,39.67,False,True,0.0,success
EDC,death_st,0,0.3,,65.22,65.46,54.36,False,False,60.04,False,True,0.0,success
EWJ,death_st,0,11.9,,86.59,86.67,81.62,False,False,84.08,False,True,0.0,success
EWW,death_st,0,2.2,,75.12,75.16,68.3,False,False,72.18,False,True,0.0,success
EWZS,death_st,0,0.8,,14.44,14.47,13.56,False,False,13.76,False,True,0.0,success
FLJP,death_st,0,1.5,,37.06,37.09,34.97,False,False,35.96,False,True,0.0,success
FTCS,death_st,0,0.4,,95.85,95.99,93.62,False,False,92.7688,False,True,0.0,success
GMEU,death_st,0,0.3,,11.24,11.26,13.87,False,False,10.52,False,True,0.0,success
GVAL,death_st,0,0.3,,33.65,33.68,30.67,False,False,32.71,False,True,0.0,success
HYMB,death_st,0,0.7,,25.14,25.14,25.04,False,False,25.02,False,True,0.0,success
IDVO,death_st,0,0.5,,41.07,41.1,38.08,False,False,39.94,False,True,0.0,success
IQLT,death_st,0,2.2,,47.2,47.25,45.02,False,False,45.79,False,True,0.0,success
IXUS,death_st,0,3.2,,88.95,88.99,83.66,False,False,86.34,False,True,0.0,success
JHCR,death_st,0,3.0,,25.55,25.55,25.42,False,False,25.395,False,True,0.0,success
JHMD,death_st,0,0.2,,43.3,43.35,40.85,False,False,41.99,False,True,0.0,success
JMOM,death_st,0,0.1,,69.86,69.88,67.14,False,False,69.12,False,True,0.0,success
JNUG,death_st,0,0.3,,254.31,257.3,185.55,False,False,169.18,False,True,0.0,success
NOBL,death_st,0,0.8,,109.59,109.67,105.99,False,False,105.52,False,True,0.0,success
NUGT,death_st,0,0.7,,228.25,231.23,169.84,False,False,156.8,False,True,0.0,success
PIZ,death_st,0,0.1,,51.65,51.76,48.31,False,False,49.58,False,True,0.0,success
PLTM,death_st,0,0.5,,20.49,20.55,17.03,False,False,18.9,False,True,0.0,success
PPLT,death_st,0,0.5,,193.59,194.17,160.92,False,False,178.75,False,True,0.0,success
PWZ,death_st,0,0.2,,24.28,24.28,24.09,False,False,24.15,False,True,0.0,success
RSP,death_st,0,21.5,,197.85,198.08,191.07,False,False,193.32,False,True,0.0,success
RWL,death_st,0,0.3,,117.81,117.82,112.2,False,False,115.26,False,True,0.0,success
SCHC,death_st,0,0.5,,48.33,48.36,45.29,False,False,46.48,False,True,0.0,success
SLVP,death_st,0,0.7,,39.51,39.51,30.77,False,False,32.63,False,True,0.0,success
SMMU,death_st,0,0.1,,50.66,50.67,50.47,False,False,50.6,False,True,0.0,success
TAFM,death_st,0,0.1,,25.62,25.62,25.42,False,False,25.53,False,True,0.0,success
URNJ,death_st,0,0.5,,31.72,31.78,27.56,False,False,28.07,False,True,0.0,success
URNM,death_st,0,0.9,,67.13,67.35,58.66,False,False,60.9,False,True,0.0,success
VEU,death_st,0,5.0,,77.39,77.4,72.67,False,False,75.22,False,True,0.0,success
VSS,death_st,0,0.3,,150.89,151.11,142.58,False,False,146.15,False,True,0.0,success
VXUS,death_st,0,10.1,,79.31,79.33,74.56,False,False,77.15,False,True,0.0,success
WTV,death_st,0,0.3,,96.61,96.67,92.27,False,False,94.53,False,True,0.0,success
ZALT,death_st,0,0.3,,32.67,32.67,31.96,False,False,32.47,False,True,0.0,success
UL,death,0,3.9,136.2,66.95,67.93,68.0,False,True,61.51,False,False,,success
GEHC,death,0,3.5,32.0,75.41,78.16,78.35,False,True,70.38,False,False,,success
EXR,death,0,1.3,28.8,142.8,142.22,142.35,False,True,135.99,False,False,,success
ZM,death,0,4.6,22.5,78.81,82.41,82.46,False,True,76.74,False,False,,success
AMCR,death,0,5.5,18.4,43.34,44.31,44.4,False,True,38.69,False,False,,success
RBA,death,0,1.7,18.1,101.69,104.42,104.58,False,True,95.84,False,False,,success
COO,death,0,2.1,13.9,76.2,78.51,78.55,False,True,70.71,False,False,,success
CAVA,golden,0,3.9,10.3,80.33,73.42,73.11,True,False,87.64,False,False,,success
QGEN,death,0,2.2,8.3,44.36,46.61,46.75,False,True,40.65,False,False,,success
QBTS,death,0,24.6,6.1,18.46,20.72,20.8,False,True,16.1,False,False,,success
RHP,death,0,0.5,5.8,95.38,96.3,96.34,False,True,92.37,False,False,,success
AAPU,death,0,1.8,,29.62,30.82,30.87,False,True,27.3,False,False,,success
APLU,death,0,0.1,,24.98,25.04,25.04,False,True,24.8322,False,False,,success
BLV,death,0,1.0,,69.74,70.02,70.02,False,True,69.22,False,False,,success
HYLB,death,0,1.9,,36.57,36.73,36.74,False,True,36.4,False,False,,success
ICSH,death,0,1.9,,50.6,50.62,50.62,False,True,50.58,False,False,,success
IYG,death,0,0.1,,84.41,86.92,86.95,False,True,81.67,False,False,,success
WINN,death,0,0.1,,29.16,29.72,29.75,False,True,28.39,False,False,,success
SW,death,0,7.0,20.2,42.33,42.87,42.91,False,True,36.93,False,False,,success
