symbol,signal_type,cross_days_ago,avg_daily_volume_30d,market_cap,ema_21_current,ema_50_current,ema_200_current,golden_cross,death_cross,current_price,golden_st,death_st,cross_days_ago_st,status
UBSI,death_st,0,0.9,5.5,41.25,41.32,39.03,False,False,39.18,False,True,0.0,success
WH,death_st,0,1.5,5.5,77.89,78.02,80.64,False,False,73.41,False,True,0.0,success
ACA,death_st,0,0.3,5.3,113.79,114.24,104.13,False,False,105.68,False,True,0.0,success
VNT,death_st,0,1.3,5.1,39.05,39.11,38.52,False,False,36.01,False,True,0.0,success
METD,golden_st,0,0.5,,15.92,15.88,16.1,False,False,16.82,True,False,0.0,success
RWM,golden_st,0,26.6,,15.77,15.73,16.84,False,False,16.44,True,False,0.0,success
SKRE,golden_st,0,0.2,,8.37,8.33,9.93,False,False,9.31,True,False,0.0,success
TWM,golden_st,0,1.0,,29.39,29.36,34.39,False,False,31.83,True,False,0.0,success
ACWI,death_st,0,7.5,,144.05,144.22,137.73,False,False,139.54,False,True,0.0,success
AGG,death_st,0,9.3,,100.25,100.3,99.78,False,False,99.21,False,True,0.0,success
AOA,death_st,0,0.2,,91.37,91.39,87.78,False,False,88.81,False,True,0.0,success
AOK,death_st,0,0.2,,40.64,40.67,39.95,False,False,39.92,False,True,0.0,success
AOM,death_st,0,0.1,,48.38,48.39,47.28,False,False,47.46,False,True,0.0,success
AOR,death_st,0,0.5,,66.12,66.13,64.05,False,False,64.57,False,True,0.0,success
ARKQ,death_st,0,0.2,,121.79,121.97,109.25,False,False,117.27,False,True,0.0,success
BACpN,death_st,0,0.1,,21.16,21.16,21.08,False,False,20.7,False,True,0.0,success
BIV,death_st,0,2.2,,78.03,78.08,77.66,False,False,77.16,False,True,0.0,success
BKAG,death_st,0,0.1,,42.55,42.57,42.38,False,False,42.09,False,True,0.0,success
BLCR,death_st,0,2.7,,42.72,42.75,40.05,False,False,41.746,False,True,0.0,success
BND,death_st,0,9.4,,74.33,74.37,74.01,False,False,73.55,False,True,0.0,success
CALF,death_st,0,1.1,,45.47,45.5,43.92,False,False,44.19,False,True,0.0,success
CGBL,death_st,0,1.3,,35.91,35.93,34.74,False,False,34.94,False,True,0.0,success
CGCB,death_st,0,1.4,,26.63,26.64,26.51,False,False,26.34,False,True,0.0,success
CGNG,death_st,0,0.7,,33.25,33.27,31.15,False,False,31.55,False,True,0.0,success
DCOR,death_st,0,0.1,,74.75,74.86,71.77,False,False,72.545,False,True,0.0,success
DFAC,death_st,0,3.4,,40.33,40.37,38.62,False,False,39.08,False,True,0.0,success
DFAS,death_st,0,0.6,,73.31,73.32,69.66,False,False,70.14,False,True,0.0,success
DFCF,death_st,0,1.0,,42.8,42.8,42.58,False,False,42.31,False,True,0.0,success
DMXF,death_st,0,0.1,,78.59,78.66,75.95,False,False,75.16,False,True,0.0,success
EAGG,death_st,0,0.4,,48.02,48.04,47.81,False,False,47.53,False,True,0.0,success
EEMV,death_st,0,0.4,,66.38,66.46,64.46,False,False,64.17,False,True,0.0,success
EPOL,death_st,0,0.7,,36.4,36.48,33.65,False,False,34.48,False,True,0.0,success
EUAD,death_st,0,0.6,,45.15,45.17,42.27,False,False,43.02,False,True,0.0,success
EWN,death_st,0,0.1,,60.62,60.69,57.18,False,False,58.63,False,True,0.0,success
EWP,death_st,0,0.7,,54.81,54.85,49.99,False,False,52.45,False,True,0.0,success
FESM,death_st,0,0.8,,39.2,39.28,36.83,False,False,37.54,False,True,0.0,success
FIGB,death_st,0,0.1,,43.56,43.57,43.4,False,False,43.13,False,True,0.0,success
FLCB,death_st,0,0.4,,21.7,21.71,21.62,False,False,21.48,False,True,0.0,success
FLGV,death_st,0,0.2,,20.6,20.61,20.56,False,False,20.435,False,True,0.0,success
FLQL,death_st,0,0.1,,70.37,70.47,67.51,False,False,68.44,False,True,0.0,success
FMDE,death_st,0,1.1,,37.03,37.08,35.88,False,False,35.78,False,True,0.0,success
FSEC,death_st,0,0.2,,44.39,44.4,44.09,False,False,44.035,False,True,0.0,success
FTXR,death_st,0,1.2,,40.24,40.31,37.14,False,False,37.29,False,True,0.0,success
GOVI,death_st,0,0.8,,27.75,27.75,27.66,False,False,27.325,False,True,0.0,success
GOVT,death_st,0,12.8,,23.11,23.11,23.03,False,False,22.915,False,True,0.0,success
GOVZ,death_st,0,1.6,,9.45,9.46,9.59,False,False,9.13,False,True,0.0,success
HEQT,death_st,0,0.1,,32.22,32.22,31.39,False,False,31.65,False,True,0.0,success
HYEM,death_st,0,0.2,,20.07,20.07,19.94,False,False,19.9,False,True,0.0,success
IBTK,death_st,0,0.2,,19.87,19.87,19.8,False,False,19.745,False,True,0.0,success
IBTL,death_st,0,0.1,,20.57,20.57,20.49,False,False,20.4247,False,True,0.0,success
IEI,death_st,0,2.2,,119.51,119.54,119.1,False,False,118.75,False,True,0.0,success
IEV,death_st,0,0.3,,70.68,70.71,66.77,False,False,67.39,False,True,0.0,success
IMCG,death_st,0,0.1,,82.11,82.25,80.79,False,False,79.4,False,True,0.0,success
IMTM,death_st,0,0.8,,50.3,50.33,47.64,False,False,47.65,False,True,0.0,success
JAVA,death_st,0,0.5,,74.15,74.16,70.54,False,False,71.54,False,True,0.0,success
JCPB,death_st,0,1.6,,47.56,47.58,47.34,False,False,47.04,False,True,0.0,success
JMBS,death_st,0,0.8,,45.89,45.9,45.55,False,False,45.44,False,True,0.0,success
JPLD,death_st,0,0.6,,52.49,52.49,52.31,False,False,52.325,False,True,0.0,success
LITP,death_st,0,0.2,,13.12,13.12,10.82,False,False,12.39,False,True,0.0,success
MFSI,death_st,0,0.3,,30.96,31.02,29.63,False,False,29.71,False,True,0.0,success
OMFL,death_st,0,0.4,,62.26,62.27,60.11,False,False,61.06,False,True,0.0,success
PFXF,death_st,0,0.6,,18.15,18.15,17.83,False,False,17.77,False,True,0.0,success
PJAN,death_st,0,0.1,,47.01,47.04,45.74,False,False,46.37,False,True,0.0,success
PRIV,death_st,0,0.8,,25.51,25.52,25.38,False,False,25.185,False,True,0.0,success
QUAL,death_st,0,2.2,,201.0,201.22,194.24,False,False,195.15,False,True,0.0,success
RSPA,death_st,0,0.2,,51.95,52.0,51.16,False,False,50.61,False,True,0.0,success
RSPT,death_st,0,0.3,,46.48,46.52,44.08,False,False,45.66,False,True,0.0,success
SCHA,death_st,0,3.9,,29.89,29.9,28.25,False,False,28.71,False,True,0.0,success
SCHE,death_st,0,3.1,,34.16,34.23,32.64,False,False,32.93,False,True,0.0,success
SCHQ,death_st,0,1.1,,32.06,32.07,32.05,False,False,31.4,False,True,0.0,success
SCHR,death_st,0,2.6,,25.12,25.13,25.04,False,False,24.94,False,True,0.0,success
SCIO,death_st,0,0.2,,20.85,20.85,20.75,False,False,20.75,False,True,0.0,success
SCMB,death_st,0,1.0,,25.9,25.9,25.69,False,False,25.72,False,True,0.0,success
SMBS,death_st,0,0.6,,25.79,25.8,25.62,False,False,25.56,False,True,0.0,success
SPAB,death_st,0,3.2,,25.85,25.86,25.73,False,False,25.58,False,True,0.0,success
SPEM,death_st,0,3.8,,48.76,48.83,46.37,False,False,46.95,False,True,0.0,success
SPTB,death_st,0,0.2,,30.54,30.55,30.5,False,False,30.275,False,True,0.0,success
SPTI,death_st,0,2.3,,28.9,28.9,28.79,False,False,28.69,False,True,0.0,success
TLH,death_st,0,1.6,,102.65,102.66,102.32,False,False,100.62,False,True,0.0,success
TLTW,death_st,0,1.9,,22.98,23.01,23.19,False,False,22.5,False,True,0.0,success
TMF,death_st,0,6.1,,38.92,38.94,39.61,False,False,36.4,False,True,0.0,success
UITB,death_st,0,0.1,,47.52,47.53,47.31,False,False,46.9747,False,True,0.0,success
USTB,death_st,0,0.2,,50.91,50.92,50.83,False,False,50.65,False,True,0.0,success
VBK,death_st,0,0.2,,313.08,313.57,300.19,False,False,301.78,False,True,0.0,success
VGIT,death_st,0,3.3,,60.05,60.05,59.83,False,False,59.62,False,True,0.0,success
VGK,death_st,0,4.0,,86.22,86.24,81.41,False,False,82.16,False,True,0.0,success
VGLT,death_st,0,3.1,,56.47,56.47,56.41,False,False,55.29,False,True,0.0,success
VIG,death_st,0,1.5,,223.59,223.86,216.18,False,False,217.54,False,True,0.0,success
VNQI,death_st,0,0.4,,48.16,48.26,46.84,False,False,45.25,False,True,0.0,success
VSDB,death_st,0,0.1,,76.63,76.66,76.37,False,False,76.22,False,True,0.0,success
VT,death_st,0,6.7,,144.26,144.31,137.6,False,False,139.52,False,True,0.0,success
VWO,death_st,0,13.2,,56.07,56.14,53.43,False,False,54.02,False,True,0.0,success
WCMI,death_st,0,0.6,,17.61,17.63,16.73,False,False,16.79,False,True,0.0,success
WFCpZ,death_st,0,0.2,,19.67,19.68,19.68,False,False,19.17,False,True,0.0,success
XTEN,death_st,0,0.2,,46.56,46.56,46.37,False,False,45.87,False,True,0.0,success
ZROZ,death_st,0,0.6,,65.95,65.95,66.8,False,False,63.82,False,True,0.0,success
TLT,death_st,0,41.8,,88.48,88.49,88.58,False,False,86.54,False,True,0.0,success
SHW,death,0,1.8,78.7,342.36,346.53,346.66,False,True,319.78,False,False,,success
NDAQ,death,0,5.8,47.8,86.55,88.64,88.67,False,True,85.53,False,False,,success
MAS,death,0,2.9,12.4,67.36,68.37,68.48,False,True,61.52,False,False,,success
VIPS,death,0,1.9,7.5,16.63,17.28,17.28,False,True,16.0,False,False,,success
AAL,death,0,71.8,7.0,12.3,13.28,13.35,False,True,10.3,False,False,,success
ESAB,death,0,0.5,6.3,115.44,118.46,118.63,False,True,97.93,False,False,,success
MHK,death,0,1.0,6.3,115.07,118.16,118.48,False,True,102.55,False,False,,success
CLF,death,0,19.9,5.1,10.47,11.54,11.59,False,True,8.46,False,False,,success
AMDG,death,0,0.2,,21.69,24.62,24.67,False,True,19.0251,False,False,,success
BKUI,death,0,0.2,,49.78,49.81,49.81,False,True,49.7,False,False,,success
BWX,death,0,1.3,,22.53,22.63,22.64,False,True,21.9,False,False,,success
FNCL,death,0,0.1,,72.66,74.35,74.35,False,True,69.39,False,False,,success
FTSM,death,0,1.1,,59.95,59.98,59.98,False,True,59.87,False,False,,success
HYDB,death,0,0.2,,47.11,47.3,47.33,False,True,46.38,False,False,,success
ICSH,death,0,2.0,,50.61,50.63,50.63,False,True,50.56,False,False,,success
JSI,death,0,0.2,,52.17,52.23,52.24,False,True,51.825,False,False,,success
NVDX,death,0,14.6,,15.98,16.44,16.44,False,True,15.13,False,False,,success
PGHY,death,0,0.1,,19.85,19.91,19.91,False,True,19.62,False,False,,success
SPLB,death,0,4.5,,22.62,22.73,22.73,False,True,21.96,False,False,,success
TSPY,death,0,0.3,,24.65,24.99,25.01,False,True,23.79,False,False,,success
VCLT,death,0,6.1,,75.99,76.35,76.38,False,True,73.78,False,False,,success
VFH,death,0,0.8,,124.77,127.69,127.77,False,True,119.23,False,False,,success
MORT,death,0,1.9,,10.6,10.71,10.73,False,True,10.175,False,False,,success
PFFA,death,0,1.1,,21.47,21.6,21.62,False,True,20.95,False,False,,success
TpA,death,0,0.1,,20.61,20.6,20.61,False,True,20.3,False,False,,success
